KOJIN ID,Formula,DFT enthalpy,Nzpe energy
0334, C3H4N10O2F0, 171.911951782, 105.856221202
0335, C5H4N8O4F0, 98.471850412, 26.157841926
0336, C6H8N8O2F0, 116.437469940, 19.309137750
0337, C6H7N9O4F0, 127.41240604, 29.33684711
0338, C6H8N10O4F0, 123.04035756, 15.79994937
0339, C6H6N10O6F0, 139.25076465, 40.25496232
0340, C6H6N12O4F0, 208.55016234, 108.89170977
0341, C6H6N14O2F0, 275.88618229, 175.58829825
0342, C5H7N9O2F0, 124.937828386, 34.926337137
0343, C5H8N10O2F0, 121.060998796, 21.827554607
0344, C4H6N10O2F0, 161.770328103, 79.316189970
0345, C5H6N10O4F0, 135.82997150, 44.95534042
0346, C5H6N12O6F0, 150.70905883, 49.72611604
0347, C6H8N10O4F0, 89.65393420, -18.33007271
0348, C6H6N12O8F0, 123.07727320, 13.50001834
0349, C6H4N8O6F0, 153.31297169, 73.99789740
0350, C6H0N8O6F0, 252.21957286, 199.17132422
0351, C6H0N8O10F0, 184.57174458, 122.26295022
0352, C7H8N12O8F0, 218.61254796, 95.57049164
0353, C3H4N6O4F0, 105.825568068, 47.908829052
0354, C9H4N12O8F0, 185.74687919, 79.48295343
0355, C7H10N14O6F0, 221.19215627, 82.43103416
0356, C10H6N12O8F0, 180.73464330, 58.01834391
0357, C8H12N14O6F0, 213.69478808, 58.77057437
0358, C3H3N9O2F0, 141.186788367, 84.541263276
0359, C5H2N8O6F0, 115.89023567, 51.20148201
0360, C4H2N8O4F0, 116.636653058, 60.862241757
0361, C4H3N9O4F0, 109.722475593, 43.902818724
0362, C4H3N9O4F0, 137.159672865, 72.108715001
0363, C4H3N9O4F0, 135.353108962, 69.758100810
0364, C6H0N10O4F0, 220.19642316, 165.31459188
0365, C6H0N10O4F0, 264.28057167, 209.88506054
0366, C8H9N7O4F0, 73.650815457, -39.112114892
0367, C6H8N8O1F0, 149.823037402, 55.749832461
0368, C6H8N10O4F0, 115.78108991, 8.42521927
0369, C6H6N10O6F0, 138.05160597, 39.01627112
0372, C7H6N10O8F0, 94.66903232, -12.54645996
0373, C7H4N12O12F0, 132.81884175, 25.49416164
0374, C4H1N9O12F0, 97.04972863, 28.53158555
0375, C3H3N9O1F0, 166.527511490, 111.934352823
0376, C3H4N10O0F0, 201.631211478, 140.007774484
0377, C7H2N6O4F0, 145.657740304, 84.281872570
0378, C7H1N7O6F0, 174.58586996, 112.91162038
0379, C7H2N6O9F0, .27800223, -73.06276068
0380, C3H3N5O4F0, 27.205632599, -23.581897053
0381, C3H4N6O4F0, 52.373384679, -7.765993129
0382, C2H4N6O2F0, 88.522025910, 36.778040431
0383, C2H4N6O2F0, 82.535991834, 30.480134205
0384, C2H4N6O2F0, 81.840529254, 30.078973657
0385, C4H4N6O2F0, 55.880597023, -2.936172781
0386, C4H3N7O4F0, 104.272461220, 45.209393446
0387, C10H18N0O8F0, -132.509997014, -294.976950559
0388, C9H16N0O8F0, -126.510510690, -273.517182901
0389, C8H14N0O8F0, -120.320679302, -251.468601745
0390, C8H10N0O8F0, -76.418745330, -182.629534682
0391, C6H12N0O8F0, -127.027598293, -238.147222647
0392, C3H6N6O1F0, 78.397848890, 12.534981419
0393, C4H1N5O4F0, 86.926362321, 45.674043284
0394, C3H7N7O1F0, 106.723200132, 31.394278180
0395, C4H2N6O3F0, 113.115430923, 64.935116858
0396, C9H4N12O8F0, 185.74687919, 79.48295343
0397, C7H10N14O6F0, 201.63724691, 62.88867523
0398, C7H4N16O6F0, 305.42203802, 200.08550227
0399, C10H6N12O8F0, 180.73464330, 58.01834391
0400, C8H12N14O6F0, 212.21210815, 57.49811061
0401, C8H6N16O6F0, 299.32153746, 177.55019839
0402, C2H2N8O2F0, 132.004165151, 88.272608354
0403, C3H1N5O7F0, 64.267431759, 19.973973532
0404, C24H9N15O12F0, 273.50102610, 62.10234497
0405, C6H3N9O0F0, 189.273844586, 124.506784019
0406, C6H0N12O6F0, 269.00880786, 203.15772231
0407, C6H1N11O4F0, 240.51320269, 174.62666418
0408, C4H4N6O6F0, 63.050745894, -4.862161532
0409, C4H5N7O6F0, 88.840054185, 11.985062413
0410, C3H4N6O4F0, 67.587522957, 7.572392890
0411, C4H5N7O4F0, 61.145695228, -11.862469670
0412, C4H4N8O6F0, 79.24072051, 5.44220694
0413, C4H3N7O4F0, 129.611913253, 70.416440648
